ID	PThresh	OR	Pvalue	Beta	SE	CI95_lower	CI95_upper	NAnnotThesh	NAnnot	NThresh	N	linkID	Annotation	GWAS	logpval	SEmin	SEmax
2	0.01	1.08002062907699	0.705323730468565	0.0769801419509158	0.203573694840309	-0.32202429993609	0.475984583837922	60	257	193	886	1	NEU hCRD	CD	0.151611504163087	0.876446934236681	1.2835943239173
2	0.001	0.945595025603875	0.821174233348831	-0.055940892915338	0.247487795988923	-0.541016973053628	0.429135187222952	37	257	122	886	1	NEU hCRD	CD	0.085564686298501	0.698107229614952	1.1930828215928
2	1e-04	1.08597545592201	0.75893523934553	0.0824786208162155	0.268765663323194	-0.444302079297244	0.609259320929675	33	257	96	886	1	NEU hCRD	CD	0.119795281278197	0.817209792598816	1.3547411192452
2	1e-05	1.3116493211236	0.350367060455942	0.271285369065738	0.290493511724048	-0.298081913913396	0.840652652044872	30	257	81	886	1	NEU hCRD	CD	0.455476730513829	1.02115580939955	1.60214283284765
2	5e-08	1.39006710600885	0.369780910352327	0.329352023681479	0.367218153948241	-0.390395558057074	1.04909960542003	21	257	50	886	1	NEU hCRD	CD	0.432055512708047	1.02284895206061	1.75728525995709
2	1e-09	1.6189157837789	0.222181705071575	0.48175665591135	0.394640764587301	-0.29173924267976	1.25525255450246	19	257	43	886	1	NEU hCRD	CD	0.653291704682159	1.2242750191916	2.0135565483662
3	0.01	2.04554097342292	0.00882565875216311	0.715662289192768	0.273285538272791	0.180022634178097	1.25130194420744	28	90	193	886	2	TCL hCRD	CD	2.05425286874444	1.77225543515013	2.31882651169571
3	0.001	2.57494164740348	0.00186492479240611	0.945826872656397	0.304032448291279	0.349923274005489	1.5417304713073	22	90	122	886	2	TCL hCRD	CD	2.72933867747546	2.2709091991122	2.87897409569476
3	1e-04	1.98713659650689	0.0460156572654484	0.686694706303415	0.344164803051299	0.012131692322868	1.36125772028396	15	90	96	886	2	TCL hCRD	CD	1.33709437034026	1.64297179345559	2.33130139955819
3	1e-05	1.71810562545996	0.171607376760858	0.541222303313564	0.395903187307477	-0.23474794380909	1.31719255043622	11	90	81	886	2	TCL hCRD	CD	0.765464047386633	1.32220243815248	2.11400881276744
3	5e-08	1.52286718191026	0.414844767301286	0.420594861909418	0.515815683768634	-0.590403878277103	1.43159360209594	6	90	50	886	2	TCL hCRD	CD	0.382114383568329	1.00705149814163	2.03868286567889
3	1e-09	1.78275067409043	0.272467994475881	0.57815749404452	0.526844548424043	-0.454457820866604	1.61077280895564	5	90	43	886	2	TCL hCRD	CD	0.564684504906078	1.25590612566639	2.30959522251447
1	0.01	1.21186325670621	0.28266738997236	0.19215905678213	0.178861334105935	-0.158409158065502	0.542727271629762	62	791	185	2396	0	MON hCRD	CEL	0.548724291163646	1.03300192260027	1.39072459081215
1	0.001	0.673977305372148	0.338370385231671	-0.394558840191406	0.412119190971331	-1.20231245449522	0.413194774112403	10	791	44	2396	0	MON hCRD	CEL	0.470607654182906	0.261858114400817	1.08609649634348
1	1e-04	0.818590386553147	0.735160492675371	-0.200171458758799	0.591752323342487	-1.36000601251007	0.959663094992475	5	791	21	2396	0	MON hCRD	CEL	0.133617839862017	0.22683806321066	1.41034270989563
1	1e-05	0.941297023694748	0.942999285279345	-0.060496542343291	0.846097468711554	-1.71884758101794	1.59785449633136	2	791	9	2396	0	MON hCRD	CEL	0.025488636424235	0.1	1.7873944924063
1	5e-08	1.09300123242431	0.943132289084147	0.0889273367548868	1.24664100908089	-2.35448904104365	2.53234371455342	1	791	3	2396	0	MON hCRD	CEL	0.0254273863827442	0.1	2.3396422415052
1	1e-09	1.09300123242431	0.943132289084147	0.0889273367548868	1.24664100908089	-2.35448904104365	2.53234371455342	1	791	3	2396	0	MON hCRD	CEL	0.0254273863827442	0.1	2.3396422415052
2	0.01	1.12467766003286	0.531807783386535	0.117496470185182	0.187919547798166	-0.250825843499223	0.485818783869587	57	619	185	2396	1	NEU hCRD	CEL	0.274245310748178	0.936758112234694	1.31259720783103
2	0.001	1.92453830630577	0.0652288228220695	0.654686098093207	0.355096190378602	-0.0413024350488522	1.35067463123527	17	619	44	2396	1	NEU hCRD	CEL	1.18556045907513	1.56944211592717	2.27963449668437
2	1e-04	2.69403364759815	0.0600283540510784	0.991039567738737	0.5269846425156	-0.0418503315918389	2.02392946706931	10	619	21	2396	1	NEU hCRD	CEL	1.22164356462904	2.16704900508255	3.22101829011375
2	1e-05	3.18027284296142	0.136371549724023	1.15696699278491	0.776779874006985	-0.365521560268783	2.6794555458386	5	619	9	2396	1	NEU hCRD	CEL	0.865276224156293	2.40349296895444	3.95705271696841
2	5e-08	1340680518.58052	0.997576252140608	21.0164431716842	6918.48769465246	-13539.2194383471	13581.2523246905	3	619	3	2396	1	NEU hCRD	CEL	0.00105389802896255	1340673600.09283	4
2	1e-09	1340680518.58052	0.997576252140608	21.0164431716842	6918.48769465246	-13539.2194383471	13581.2523246905	3	619	3	2396	1	NEU hCRD	CEL	0.00105389802896255	1340673600.09283	4
3	0.01	1.1194599074422	0.693042010174631	0.112846343500863	0.28588221170432	-0.447482791439604	0.67317547844133	17	199	185	2396	2	TCL hCRD	CEL	0.159240438932144	0.83357769573788	1.40534211914652
3	0.001	1.41136731735209	0.495577803965852	0.344558963125532	0.505615638707123	-0.646447688740428	1.33556561499149	6	199	44	2396	2	TCL hCRD	CEL	0.304888153125308	0.905751678644967	1.91698295605921
3	1e-04	0.62862009299726	0.658945686714668	-0.464228190450465	1.05179092391318	-2.5257384013203	1.59728202041937	1	199	21	2396	2	TCL hCRD	CEL	0.181150380447265	0.1	1.68041101691044
3	1e-05	1.41859142409454	0.754748889350151	0.349664424437351	1.11934251034246	-1.84424689583387	2.54357574470857	1	199	9	2396	2	TCL hCRD	CEL	0.122197517389933	0.29924891375208	2.537933934437
3	5e-08	11.2280373470314	0.146482605793565	2.41841398473488	1.66549598846848	-0.845958152663338	5.68278612213309	1	199	3	2396	2	TCL hCRD	CEL	0.834213942930142	9.56254135856292	4
3	1e-09	11.2280373470314	0.146482605793565	2.41841398473488	1.66549598846848	-0.845958152663338	5.68278612213309	1	199	3	2396	2	TCL hCRD	CEL	0.834213942930142	9.56254135856292	4
1	0.01	0.823815343727678	0.476436008596691	-0.19380887160411	0.272185711682805	-0.727292866502408	0.339675123294188	27	266	98	866	0	MON hCRD	DT1	0.321995422370067	0.551629632044873	1.09600105541048
1	0.001	0.860120094357807	0.664433306649965	-0.150683254881882	0.347356098519508	-0.831501207980117	0.530134698216353	17	266	55	866	0	MON hCRD	DT1	0.177548605402255	0.512763995838299	1.20747619287732
1	1e-04	1.05278541554589	0.914382668032511	0.0514394284780417	0.478452129431525	-0.886326745207748	0.989205602163831	11	266	28	866	0	MON hCRD	DT1	0.0388720145125764	0.574333286114365	1.53123754497741
1	1e-05	1.62225927686351	0.339238661143948	0.483819793019366	0.506262067333985	-0.508453858955244	1.47609344499398	10	266	22	866	0	MON hCRD	DT1	0.469494659467521	1.11599720952952	2.1285213441975
1	5e-08	1.43754687891548	0.574411394941883	0.36293810457709	0.646295835135139	-0.903801732287782	1.62967794144196	5	266	13	866	0	MON hCRD	DT1	0.2407769533213	0.791251043780341	2.08384271405062
1	1e-09	1.08087007392296	0.927872376875528	0.077766340798039	0.859087321930467	-1.60604481018568	1.76157749178176	3	266	8	866	0	MON hCRD	DT1	0.0325117542017201	0.221782751992493	1.93995739585343
2	0.01	1.19658739414567	0.481875866873757	0.179473667191304	0.255192033586171	-0.32070271863759	0.679650053020198	31	253	98	866	1	NEU hCRD	DT1	0.317064823327353	0.941395360559499	1.45177942773184
2	0.001	0.746708802058715	0.407108884160964	-0.292079993064713	0.352331460334615	-0.982649655320559	0.398489669191133	14	253	55	866	1	NEU hCRD	DT1	0.390289420096692	0.3943773417241	1.09904026239333
2	1e-04	0.97145460263947	0.951233049308626	-0.0289607403975327	0.473536492693281	-0.957092266076364	0.899170785281298	8	253	28	866	1	NEU hCRD	DT1	0.0217130691515347	0.497918109946189	1.44499109533275
2	1e-05	0.648484143605954	0.457691507924567	-0.433117726402046	0.583202993858772	-1.57619559436524	0.709960141561148	4	253	22	866	1	NEU hCRD	DT1	0.339427145461524	0.1	1.23168713746473
2	5e-08	0.531252456741555	0.425494770500479	-0.632517934299511	0.793698503846583	-2.18816700183881	0.923131133239792	2	253	13	866	1	NEU hCRD	DT1	0.371105773198058	0.1	1.32495096058814
2	1e-09	0.427325452241747	0.438130391969122	-0.850209372831707	1.09654319978566	-2.9994340444116	1.29901529874818	1	253	8	866	1	NEU hCRD	DT1	0.358396619894911	0.1	1.52386865202741
3	0.01	1.64064193394325	0.17092538408022	0.495087588386186	0.361579329970478	-0.213607898355951	1.20378307512832	16	88	98	866	2	TCL hCRD	DT1	0.767193435539478	1.27906260397277	2.00222126391373
3	0.001	2.25653872315863	0.0553977487907597	0.813832100854995	0.424812658012031	-0.0188007088485855	1.64646491055858	11	88	55	866	2	TCL hCRD	DT1	1.25650788342348	1.8317260651466	2.68135138117066
3	1e-04	1.54655298776354	0.506237453403726	0.436028575578038	0.655970377221303	-0.849673363775717	1.72173051493179	5	88	28	866	2	TCL hCRD	DT1	0.295645727204536	0.890582610542237	2.20252336498484
3	1e-05	2.10691909830546	0.26426124210977	0.745226737457194	0.667541015277866	-0.563153652487424	2.05360712740181	5	88	22	866	2	TCL hCRD	DT1	0.577966528022867	1.43937808302759	2.77446011358333
3	5e-08	3.94926920993871	0.0547111377063826	1.37353055165444	0.714947361858266	-0.0277662775877567	2.77482738089665	4	88	13	866	2	TCL hCRD	DT1	1.26192425406796	3.23432184808044	4
3	1e-09	5.14987873644644	0.0688390955511349	1.63897316807735	0.900794883659084	-0.126584803894459	3.40453114004915	2	88	8	866	2	TCL hCRD	DT1	1.16216484432547	4.24908385278736	4
1	0.01	0.987435215950739	0.925844487610371	-0.0126443884594207	0.135852544201545	-0.27891537509445	0.253626598175608	122	912	381	2758	0	MON hCRD	DT2	0.0334619548348011	0.851582671749194	1.12328776015228
1	0.001	0.834247048869516	0.475676996676853	-0.181225698822279	0.254076296866612	-0.679215240680838	0.316763843036279	26	912	92	2758	0	MON hCRD	DT2	0.322687850173252	0.580170752002904	1.08832334573613
1	1e-04	0.947941985813669	0.89080800601285	-0.0534619749987747	0.389432178969838	-0.816749045779656	0.709825095782107	11	912	35	2758	0	MON hCRD	DT2	0.0502158884593079	0.558509806843831	1.33737416478351
1	1e-05	0.90929326770782	0.891958016688161	-0.0950876100961979	0.700063935637994	-1.46721292394667	1.27703770375427	4	912	13	2758	0	MON hCRD	DT2	0.0496555868231613	0.209229332069826	1.60935720334581
1	5e-08	1.09866754691538	0.940671820338118	0.0940981245760417	1.26432642978838	-2.38398167780918	2.57217792696126	1	912	3	2758	0	MON hCRD	DT2	0.0265618659197513	0.1	2.36299397670376
1	1e-09	1.00816374144517e-08	0.99828031849482	-18.4125501455856	8542.90638572584	-16762.5090661682	16725.6839658771	0	912	1	2758	0	MON hCRD	DT2	0.000747491096009089	0.1	4
2	0.01	0.803670321131444	0.136618773644141	-0.218566142239957	0.146836392569161	-0.506365471675513	0.0692331871955993	98	720	381	2758	1	NEU hCRD	DT2	0.864489617419987	0.656833928562283	0.950506713700605
2	0.001	0.979385871713628	0.934592919735343	-0.0208295652686238	0.253809702852839	-0.518296582860189	0.476637452322942	26	720	92	2758	1	NEU hCRD	DT2	0.0293775134160479	0.725576168860789	1.23319557456647
2	1e-04	1.01195845896321	0.975759297259111	0.0118875215674397	0.39121846677637	-0.754900673314245	0.778675716449125	10	720	35	2758	1	NEU hCRD	DT2	0.0106573019692426	0.62073999218684	1.40317692573958
2	1e-05	0.971115611519443	0.966617651895022	-0.0293097533917577	0.700339436098092	-1.40197504814402	1.3433555413605	3	720	13	2758	1	NEU hCRD	DT2	0.0147452782529987	0.270776175421351	1.67145504761754
2	5e-08	1.10977016347887	0.933465775550863	0.104152933955427	1.2475622253426	-2.34106902771608	2.54937489562693	1	720	3	2758	1	NEU hCRD	DT2	0.0299016003307352	0.1	2.35733238882147
2	1e-09	3.25451501981033e-09	0.998360248226127	-19.5432225678368	9509.50310115459	-18658.1693008308	18619.0828556952	0	720	1	2758	1	NEU hCRD	DT2	0.000712719648565056	0.1	4
3	0.01	1.07285729198192	0.746194184952488	0.0703254557185136	0.217280759343309	-0.355544832594371	0.496195744031399	35	238	381	2758	2	TCL hCRD	DT2	0.127148139713424	0.855576532638611	1.29013805132523
3	0.001	1.55856287245197	0.193604172048419	0.443764161055425	0.34135950079908	-0.225300460510771	1.11282878262162	11	238	92	2758	2	TCL hCRD	DT2	0.713085288153225	1.21720337165289	1.89992237325105
3	1e-04	1.07839814751042	0.903254746721088	0.0754767433613932	0.620947924510094	-1.14158118867839	1.29253467540118	3	238	35	2758	2	TCL hCRD	DT2	0.0441897474799967	0.457450223000326	1.69934607202051
3	1e-05	3.36326972024518	0.143048123073443	1.21291363181542	0.828190879159051	-0.410340491336316	2.83616775496716	2	238	13	2758	2	TCL hCRD	DT2	0.844517836175351	2.53507884108613	4
3	5e-08	10.9408717342457	0.107348842765228	2.39250547702274	1.4858210119253	-0.519703706350852	5.30471466039633	1	238	3	2758	2	TCL hCRD	DT2	0.969202632954651	9.4550507223204	4
3	1e-09	6.25446345531193e-09	0.999121128862815	-18.889970475234	17149.2862954402	-33631.491109538	33593.7111685875	0	238	1	2758	2	TCL hCRD	DT2	0.000381856711194593	0.1	4
1	0.01	0.981386829876671	0.906371417717598	-0.0187885751466921	0.159744188890556	-0.331887185372183	0.294310035078798	88	815	274	2516	0	MON hCRD	Height	0.0426937983380047	0.821642640986115	1.14113101876723
1	0.001	0.705959980015006	0.140784091451979	-0.348196728626733	0.236405775355642	-0.811552048323792	0.115158591070326	37	815	128	2516	0	MON hCRD	Height	0.85144641753029	0.469554204659364	0.942365755370648
1	1e-04	0.453729792560734	0.0211405238882843	-0.79025342869617	0.342773930965975	-1.46209033338948	-0.118416524002859	20	815	77	2516	0	MON hCRD	Height	1.67488425454175	0.110955861594759	0.796503723526709
1	1e-05	0.429789631341623	0.047962500250333	-0.844459419444382	0.426990540722716	-1.68136087926091	-0.00755795962785843	15	815	53	2516	0	MON hCRD	Height	1.31909818552689	0.1	0.856780172064339
1	5e-08	0.59243105833823	0.36092064244635	-0.523520769977934	0.573022949871422	-1.64664575172592	0.599604211770054	8	815	24	2516	0	MON hCRD	Height	0.442588278250359	0.1	1.16545400820965
1	1e-09	0.50181653031685	0.381541834216851	-0.689520703550045	0.78797057941041	-2.23394303919445	0.854901632094359	4	815	13	2516	0	MON hCRD	Height	0.418457836808813	0.1	1.28978710972726
2	0.01	0.836425163161769	0.291116934019237	-0.178618226799181	0.169198195515087	-0.510246690008752	0.15301023641039	71	673	274	2516	1	NEU hCRD	Height	0.535932531293553	0.667226967646682	1.00562335867686
2	0.001	1.01771233411881	0.938450047400635	0.0175572987441626	0.22737285720734	-0.428093501382224	0.46320809887055	34	673	128	2516	1	NEU hCRD	Height	0.0275888394151735	0.79033947691147	1.24508519132615
2	1e-04	1.23689204062454	0.454267490108862	0.212601814439597	0.284105687659332	-0.344245333372694	0.769448962251889	24	673	77	2516	1	NEU hCRD	Height	0.342688342585613	0.952786352965208	1.52099772828387
2	1e-05	1.15971480941979	0.671905614567836	0.148174120942783	0.349851679348459	-0.537535170580197	0.833883412465762	16	673	53	2516	1	NEU hCRD	Height	0.172691729849926	0.809863130071331	1.50956648876825
2	5e-08	0.685420603572058	0.510880692608891	-0.377722609339724	0.574511903739075	-1.50376594066831	0.748320721988863	4	673	24	2516	1	NEU hCRD	Height	0.291680510024456	0.110908699832983	1.25993250731113
2	1e-09	0.639781260594413	0.572319152579781	-0.446628941369854	0.79099873003621	-1.99698645224083	1.10372856950112	2	673	13	2516	1	NEU hCRD	Height	0.242361720244794	0.1	1.43077999063062
3	0.01	0.989922875011909	0.967310478355428	-0.0101282429165521	0.24714057472096	-0.494523769369633	0.474267283536529	26	217	274	2516	2	TCL hCRD	Height	0.0144341077220605	0.742782300290949	1.23706344973287
3	0.001	1.02402506570538	0.944031021322995	0.0237410045456345	0.338170048956698	-0.639072291409493	0.686554300500762	13	217	128	2516	2	TCL hCRD	Height	0.0250137343374808	0.685855016748682	1.36219511466208
3	1e-04	0.752139303432319	0.55730375826745	-0.284833728261878	0.485359506470479	-1.23613836094402	0.66647090442026	5	217	77	2516	2	TCL hCRD	Height	0.253908028199297	0.26677979696184	1.2374988099028
3	1e-05	0.667302936481508	0.514874479990418	-0.404511158540511	0.621114656824751	-1.62189588591702	0.812873568836	3	217	53	2516	2	TCL hCRD	Height	0.288298633661224	0.1	1.28841759330626
3	5e-08	0.526537021355867	0.538999644235537	-0.6414336339146	1.04412509077359	-2.68791881183083	1.40505154400163	1	217	24	2516	2	TCL hCRD	Height	0.268411521467425	0.1	1.57066211212946
3	1e-09	1.0164074857366	0.987875076751107	0.0162743373881458	1.07089690233993	-2.08268359119813	2.11523226597442	1	217	13	2516	2	TCL hCRD	Height	0.00529797131101985	0.1	2.08730438807653
1	0.01	0.691160885593687	0.0808665885638738	-0.36938265222302	0.211598157752574	-0.784115041418065	0.0453497369720238	51	264	199	864	0	MON hCRD	IBD	1.09223087764041	0.479562727841113	0.902759043346261
1	0.001	0.806563120762711	0.366631250653884	-0.214973119429565	0.23811781163162	-0.68168403022754	0.251737791368411	35	264	133	864	0	MON hCRD	IBD	0.435770519711768	0.568445309131091	1.04468093239433
1	1e-04	0.957836079719413	0.870920567316719	-0.043078622416414	0.265116700062464	-0.562707354538844	0.476550109706016	28	264	97	864	0	MON hCRD	IBD	0.0600214532003147	0.692719379656949	1.22295277978188
1	1e-05	0.918349249945937	0.777001147862818	-0.0851775141488896	0.300737052793893	-0.67462213762492	0.504267109327141	21	264	76	864	0	MON hCRD	IBD	0.10957833961592	0.617612197152044	1.21908630273983
1	5e-08	0.874135077185725	0.708938215735877	-0.134520364712559	0.360371494720573	-0.840848494364882	0.571807764939764	15	264	57	864	0	MON hCRD	IBD	0.149391612114786	0.513763582465152	1.2345065719063
1	1e-09	1.16871958420873	0.692053069722993	0.155908777075689	0.393639020176485	-0.615623702470222	0.9274412566216	13	264	41	864	0	MON hCRD	IBD	0.159860600623991	0.775080564032245	1.56235860438521
2	0.01	1.19316211927858	0.390544337409982	0.176607025986034	0.20568451814093	-0.226534629570189	0.579748681542257	61	233	199	864	1	NEU hCRD	IBD	0.40832965474585	0.98747760113765	1.39884663741951
2	0.001	1.00121356114181	0.995946513921822	0.00121282537169728	0.238730430485598	-0.466698818380075	0.469124469123469	40	233	133	864	1	NEU hCRD	IBD	0.00176398419912733	0.762483130656212	1.23994399162741
2	1e-04	0.981412178264929	0.945547854975437	-0.0187627463296266	0.274715989515132	-0.557206085779286	0.519680593120032	29	233	97	864	1	NEU hCRD	IBD	0.0243164862522269	0.706696188749797	1.25612816778006
2	1e-05	1.25338668550287	0.447377832018561	0.225849236048067	0.297250684790799	-0.356762106141899	0.808460578238033	27	233	76	864	1	NEU hCRD	IBD	0.349325539395701	0.956136000712071	1.55063737029367
2	5e-08	1.51997018658474	0.22120442791934	0.41869072057684	0.342254443981773	-0.252127989627435	1.08950943078111	23	233	57	864	1	NEU hCRD	IBD	0.655206183869651	1.17771574260297	1.86222463056651
2	1e-09	1.82271315140245	0.11587776357003	0.600326133563945	0.381810604963296	-0.148022652164116	1.34867491929201	17	233	41	864	1	NEU hCRD	IBD	0.935999895230165	1.44090254643915	2.20452375636575
3	0.01	2.07444257060048	0.00657687970816126	0.729692476917827	0.268511935701097	0.203409082943676	1.25597587089198	37	100	199	864	2	TCL hCRD	IBD	2.18198010136099	1.80593063489938	2.34295450630158
3	0.001	1.73863910801258	0.0667433982175464	0.553102685377736	0.301681725384324	-0.0381934963755389	1.14439886713101	22	100	133	864	2	TCL hCRD	IBD	1.17559168516164	1.43695738262826	2.0403208333969
3	1e-04	1.54631451933803	0.211664683228124	0.435874370184213	0.348978380687867	-0.248123255964006	1.11987199633243	14	100	97	864	2	TCL hCRD	IBD	0.674351599036113	1.19733613865016	1.8952929000259
3	1e-05	1.6755210666768	0.175841343377603	0.51612420148342	0.381277412806937	-0.231179527618175	1.26342793058502	12	100	76	864	2	TCL hCRD	IBD	0.754879007022203	1.29424365386986	2.05679847948374
3	5e-08	1.56409800923628	0.317456807753283	0.447309305911799	0.447444552019126	-0.429682016045687	1.32430062786929	9	100	57	864	2	TCL hCRD	IBD	0.498315355192296	1.11665345721715	2.01154256125541
3	1e-09	1.29281539980153	0.621145691198192	0.256822320688942	0.519644184877299	-0.761680281670563	1.27532492304845	7	100	41	864	2	TCL hCRD	IBD	0.206806523072286	0.773171214924231	1.81245958467883
1	0.01	0.963552112769917	0.878862033822437	-0.0371287056470126	0.24360757847836	-0.514599559464599	0.440342148170574	33	277	114	915	0	MON hCRD	MS	0.0560792963169005	0.719944534291557	1.20715969124828
1	0.001	0.732249137613286	0.352703382483227	-0.311634470996687	0.335322167613409	-0.968865919518968	0.345596977525594	15	277	60	915	0	MON hCRD	MS	0.4525903753573	0.396926969999877	1.0675713052267
1	1e-04	0.581755864064661	0.18873587778732	-0.541704396808148	0.412153155568676	-1.34952458172275	0.266115788106456	9	277	44	915	0	MON hCRD	MS	0.724145534684165	0.169602708495985	0.993909019633337
1	1e-05	0.365103921947497	0.0424758135808393	-1.00757324825965	0.496628227945217	-1.98096457503228	-0.0341819214870274	6	277	39	915	0	MON hCRD	MS	1.37185829391188	0.1	0.861732149892714
1	5e-08	0.444895643460183	0.149329858953115	-0.80991553339569	0.561699206288146	-1.91084597772046	0.291014910929077	5	277	28	915	0	MON hCRD	MS	0.82585334510797	0.1	1.00659484974833
1	1e-09	0.438047552754038	0.199772447866834	-0.82542780656717	0.643758943844526	-2.08719533650244	0.436339723368102	4	277	20	915	0	MON hCRD	MS	0.69946440882527	0.1	1.08180649659856
2	0.01	0.656518087893315	0.110187841823331	-0.420805033610739	0.263439564321349	-0.937146579680582	0.0955365124591041	27	258	114	915	1	NEU hCRD	MS	0.957866323091657	0.393078523571966	0.919957652214664
2	0.001	0.627679350944786	0.188924591248301	-0.465725830575746	0.354496492855717	-1.16053895657295	0.229087295421459	13	258	60	915	1	NEU hCRD	MS	0.723711508735961	0.273182858089069	0.982175843800503
2	1e-04	0.624184693235602	0.253144276250533	-0.4713089716576	0.412435643162909	-1.2796828322569	0.337064888941702	10	258	44	915	1	NEU hCRD	MS	0.596631887834366	0.211749050072693	1.03662033639851
2	1e-05	0.607285989290734	0.255075887615486	-0.49875544683587	0.438232550191365	-1.35769124521095	0.360180351539206	8	258	39	915	1	NEU hCRD	MS	0.593330593410903	0.169053439099369	1.0455185394821
2	5e-08	0.639897826139677	0.388924559844752	-0.446446762030057	0.518178574399235	-1.46207676785256	0.569183243792444	5	258	28	915	1	NEU hCRD	MS	0.410134631117725	0.121719251740442	1.15807640053891
2	1e-09	0.742384183382852	0.608197381196961	-0.297888402447694	0.58107755303597	-1.4368004063982	0.841023601502808	4	258	20	915	1	NEU hCRD	MS	0.215955454192146	0.161306630346882	1.32346173641882
3	0.01	1.48481703764585	0.22774820692296	0.395291557691571	0.327721943573149	-0.2470434517118	1.03762656709494	17	95	114	915	2	TCL hCRD	MS	0.64254503357134	1.1570950940727	1.812538981219
3	0.001	1.32193560005919	0.520226314724263	0.279097026218109	0.434056777305423	-0.57165425730052	1.12984830973674	8	95	60	915	2	TCL hCRD	MS	0.283807683569415	0.887878822753767	1.75599237736461
3	1e-04	1.53606721473093	0.364923149249608	0.42922539335851	0.473746162503165	-0.499317085147693	1.35776787186471	7	95	44	915	2	TCL hCRD	MS	0.437798585874928	1.06232105222777	2.00981337723409
3	1e-05	1.70756546281397	0.265054579174406	0.53506865012555	0.48008727494611	-0.405902408768826	1.47603970901993	7	95	39	915	2	TCL hCRD	MS	0.576664688351355	1.22747818786786	2.18765273776008
3	5e-08	1.09268006042477	0.891220116604271	0.0886334494412169	0.648092523867251	-1.1816278973386	1.35889479622103	4	95	28	915	2	TCL hCRD	MS	0.0500150191725586	0.444587536557519	1.74077258429202
3	1e-09	0.962244265898463	0.960539602432337	-0.038486945891934	0.777884104124052	-1.56313978997508	1.48616589819121	2	95	20	915	2	TCL hCRD	MS	0.0174847247499453	0.184360161774411	1.74012837002251
1	0.01	0.903581242992565	0.535794447845172	-0.101389252690765	0.163746282022856	-0.422331965455563	0.219553460074032	87	739	272	2164	0	MON hCRD	RA	0.271001791068791	0.739834960969709	1.06732752501542
1	0.001	0.562189956742131	0.0360154120540476	-0.575915484877506	0.274670110989312	-1.11426890241656	-0.0375620673384531	29	739	110	2164	0	MON hCRD	RA	1.44351161207498	0.287519845752819	0.836860067731443
1	1e-04	0.616257468855197	0.148972989679983	-0.48409043385252	0.335435819733324	-1.14154464052984	0.173363772824795	19	739	65	2164	0	MON hCRD	RA	0.826892466462203	0.280821649121873	0.951693288588521
1	1e-05	0.47413206643362	0.101581544562915	-0.746269374926755	0.455811011637334	-1.63965895773593	0.14712020788242	12	739	43	2164	0	MON hCRD	RA	0.993185187943224	0.1	0.929943078070954
1	5e-08	2.72567480579601e-08	0.988138764742519	-17.4179647113392	1171.63288004988	-2313.8184096091	2278.98248018642	4	739	27	2164	0	MON hCRD	RA	0.00518206297283978	0.1	4
1	1e-09	3.59036395551338e-08	0.987990804672719	-17.142427166225	1138.89075409096	-2249.36830518451	2215.08345085206	2	739	21	2164	0	MON hCRD	RA	0.00524709741488322	0.1	4
2	0.01	0.85369448689905	0.374073269861866	-0.158181892877029	0.177958530214568	-0.506980612097583	0.190616826343525	62	526	272	2164	1	NEU hCRD	RA	0.427043324055859	0.675735956684482	1.03165301711362
2	0.001	0.827488601785267	0.478855599374384	-0.189359946103408	0.26740301881628	-0.713469862983317	0.3347499707765	27	526	110	2164	1	NEU hCRD	RA	0.319795429903834	0.560085582968987	1.09489162060155
2	1e-04	0.963152428163762	0.906685288730112	-0.0375435950121404	0.320281703807557	-0.665295734474953	0.590208544450672	15	526	65	2164	1	NEU hCRD	RA	0.0425434307850857	0.642870724356205	1.28343413197132
2	1e-05	0.576713311576492	0.228448350706427	-0.550409996302744	0.457012433851091	-1.44615436665088	0.345334374045394	6	526	43	2164	1	NEU hCRD	RA	0.641211973006321	0.119700877725401	1.03372574542758
2	5e-08	0.580649638796057	0.330971791146835	-0.543607735358837	0.559176137158815	-1.63959296419011	0.552377493472441	4	526	27	2164	1	NEU hCRD	RA	0.480209019732837	0.1	1.13982577595487
2	1e-09	0.771442670366743	0.651778541905808	-0.259492919250763	0.574999038364988	-1.38649103444614	0.867505195944615	4	526	21	2164	1	NEU hCRD	RA	0.185899941639058	0.196443632001755	1.34644170873173
3	0.01	1.32478911770356	0.237637187289612	0.281253290321307	0.238165919830668	-0.185551912546802	0.748058493189416	38	188	272	2164	2	TCL hCRD	RA	0.624085596641378	1.08662319787289	1.56295503753423
3	0.001	2.10162824159911	0.0147876097882855	0.742712397440845	0.304697618745534	0.145505064699599	1.33991973018209	23	188	110	2164	2	TCL hCRD	RA	1.8301020180009	1.79693062285358	2.40632586034464
3	1e-04	2.06073869505916	0.0531031718412355	0.723064508358064	0.373854308678086	-0.00968993665098439	1.45581895336711	13	188	65	2164	2	TCL hCRD	RA	1.27487953782614	1.68688438638107	2.43459300373725
3	1e-05	2.65036678725214	0.0228143189017654	0.974698040704139	0.428150793047613	0.135522486330818	1.81387359507746	10	188	43	2164	2	TCL hCRD	RA	1.64179249211684	2.22221599420453	3.07851758029975
3	5e-08	2.38750622329432	0.101415193433844	0.870249399984775	0.531277682776137	-0.171054858256453	1.911553658226	6	188	27	2164	2	TCL hCRD	RA	0.993896976657652	1.85622854051818	2.91878390607046
